"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95","adjust.p"
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Weighted median",3,0.289085531254609,0.0761080849051013,0.000145659551602564,0.13991368484061,0.438257377668608,1.3352059254827,1.15017451707576,1.55000379244769,0.000436978654807692
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Inverse variance weighted",3,0.292556360181281,0.0907190324588382,0.00126033406480517,0.114747056561958,0.470365663800604,1.33984824852611,1.12158970293351,1.60057936015566,0.00378100219441551
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Simple mode",3,0.235805377893462,0.14996644800019,0.256485997013321,-0.0581288601869105,0.529739615973834,1.26592790863376,0.943528356362486,1.69848999137252,0.769457991039963
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Weighted mode",3,0.295646947497817,0.0842931439271734,0.0725542069915344,0.130432385400557,0.460861509595077,1.34399557206067,1.1393209025627,1.58543926794961,0.217662620974603
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","MR Egger",3,-0.360670734692949,0.265710408190573,0.404216833276866,-0.881463134746473,0.160121665360574,0.697208527256671,0.414176472150818,1.17365365530084,1.2126504998306
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Weighted median",3,-0.229389056126699,0.0654981793633694,0.000461397872213443,-0.357765487678903,-0.101012624574495,0.79501916625091,0.699237035480586,0.903921621187986,0.00138419361664033
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Inverse variance weighted",3,-0.231640472709232,0.0655281645813347,0.000407812583055418,-0.360075675288648,-0.103205270129816,0.793231260332321,0.697623531211331,0.901941812765192,0.00122343774916625
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Simple mode",3,-0.241017673092811,0.0852070531453898,0.105561132162051,-0.408023497257775,-0.0740118489278473,0.785827738259071,0.664963253825844,0.928660690142584,0.316683396486153
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Weighted mode",3,-0.230820432747869,0.0775794131421359,0.0968349756839486,-0.382876082506455,-0.0787647829892824,0.793882008447658,0.681897393066557,0.924257299918101,0.290504927051846
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","MR Egger",4,-1.12907776874809,0.846043373541855,0.313677504372241,-2.78732278089013,0.529167243393941,0.323331305200555,0.0615858722775532,1.69751810044263,1.25471001748896
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Weighted median",4,-0.385265639081326,0.132687400382633,0.00368947948263359,-0.645332943831287,-0.125198334331364,0.680269905928274,0.524487888026304,0.882321890507516,0.0147579179305344
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Inverse variance weighted",4,-0.341236590655062,0.115184931622,0.00305141218713306,-0.566999056634182,-0.115474124675942,0.710890698212771,0.5672250975274,0.890943625393848,0.0122056487485322
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Simple mode",4,-0.394764974810774,0.181863739507493,0.118382256017488,-0.751217904245459,-0.038312045376088,0.673838389635006,0.471791605697309,0.962412577635414,0.473529024069952
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Weighted mode",4,-0.40292250569641,0.168944762833696,0.097183983921613,-0.734054240850453,-0.0717907705423665,0.66836389171106,0.479959170166914,0.930725610655178,0.388735935686452
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","MR Egger",6,0.0307618498589322,0.0345543913470047,0.423640903162935,-0.0369647571811969,0.0984884568990614,1.03123988471654,0.963710098610953,1.10350166648975,2.54184541897761
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Weighted median",6,0.0615846925254485,0.0273117802140968,0.0241410791185493,0.00805360330581879,0.115115781745078,1.0635205649572,1.00808612080465,1.12200333755618,0.144846474711296
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Inverse variance weighted",6,0.0669675414863497,0.0251650741461204,0.00778788111150316,0.0176439961599537,0.116291086812746,1.069260770996,1.01780057097309,1.1233228090036,0.046727286669019
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Simple mode",6,0.0482494600054851,0.0404196545520029,0.286132860563176,-0.0309730629164406,0.127471982927411,1.04943241408972,0.969501688272279,1.13595304171649,1.71679716337906
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Weighted mode",6,0.0627768101690107,0.0264797761441838,0.0638935918537928,0.0108764489264105,0.114677171411611,1.06478916259555,1.01093581252353,1.12151132320732,0.383361551122757
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","MR Egger",4,-0.238362248427264,0.118746138889491,0.182510076715811,-0.471104680650667,-0.00561981620386121,0.787917217617837,0.624312221581099,0.994395945423583,0.730040306863244
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Weighted median",4,-0.251181737379045,0.0604908856369614,3.29021184778471e-05,-0.369743873227489,-0.132619601530601,0.77788098865998,0.690911268850463,0.875798181039065,0.000131608473911388
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Inverse variance weighted",4,-0.245031922591916,0.0679960825736986,0.000313817902473112,-0.378304244436365,-0.111759600747466,0.782679552683107,0.685022054809269,0.894259210907877,0.00125527160989245
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Simple mode",4,-0.410728206426904,0.130075619418808,0.0509649704878619,-0.665676420487767,-0.155779992366041,0.663167151678003,0.513925780181209,0.855747440631691,0.203859881951448
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Weighted mode",4,-0.25867106349556,0.0616364139326778,0.0246830109084098,-0.379478434803608,-0.137863692187511,0.772076945570855,0.684218180554226,0.871217437395728,0.0987320436336392
"17441_4_ALPI_Alkaline_phosphatase__intestine","ieu-a-8","Coronary heart disease","ALPI","MR Egger",3,-0.316429159167253,0.093650867466308,0.183185873790887,-0.499984859401217,-0.132873458933289,0.728746634749715,0.606539843019522,0.875575881404945,0.549557621372661
"17441_4_ALPI_Alkaline_phosphatase__intestine","ieu-a-8","Coronary heart disease","ALPI","Weighted median",3,-0.258664490569411,0.055663103138612,3.36854335811062e-06,-0.367764172721091,-0.149564808417732,0.772082020392277,0.692280421047765,0.861082630808493,1.01056300743319e-05
"17441_4_ALPI_Alkaline_phosphatase__intestine","ieu-a-8","Coronary heart disease","ALPI","Inverse variance weighted",3,-0.252248160351166,0.0559042577122303,6.41750544369e-06,-0.361820505467137,-0.142675815235195,0.777051880672574,0.696407357937311,0.86703510291047,1.925251633107e-05
"17441_4_ALPI_Alkaline_phosphatase__intestine","ieu-a-8","Coronary heart disease","ALPI","Simple mode",3,-0.234458813189997,0.110861140668424,0.168728546303353,-0.451746648900108,-0.0171709774798864,0.79099881193826,0.636515411178395,0.982975603574792,0.506185638910059
"17441_4_ALPI_Alkaline_phosphatase__intestine","ieu-a-8","Coronary heart disease","ALPI","Weighted mode",3,-0.261628224600723,0.0608180286738428,0.0500179267948334,-0.380831560801455,-0.142424888399991,0.769797162161986,0.683292973248116,0.867252692583255,0.1500537803845
"17837_5_CLIC2_CLIC2","ieu-a-8","Coronary heart disease","CLIC2","MR Egger",4,-0.570516579947086,3.18116454831877,0.874193579681917,-6.80559909465187,5.66456593475769,0.565233375041947,0.00110755644118103,288.462742287543,3.49677431872767
"17837_5_CLIC2_CLIC2","ieu-a-8","Coronary heart disease","CLIC2","Weighted median",4,-0.411399602867901,0.196049108306405,0.0358652541168994,-0.795655855148455,-0.0271433505873479,0.662722053048118,0.451285160146419,0.973221719619175,0.143461016467598
"17837_5_CLIC2_CLIC2","ieu-a-8","Coronary heart disease","CLIC2","Inverse variance weighted",4,-0.424861228046339,0.158541798230549,0.00736648867251827,-0.735603152578215,-0.114119303514462,0.653860516335502,0.479216331223885,0.892151512722112,0.0294659546900731
"17837_5_CLIC2_CLIC2","ieu-a-8","Coronary heart disease","CLIC2","Simple mode",4,-0.194531196012876,0.260366955278673,0.509206011402508,-0.704850428359075,0.315788036333323,0.82322049665873,0.494182484413682,1.37133955065827,2.03682404561003
"17837_5_CLIC2_CLIC2","ieu-a-8","Coronary heart disease","CLIC2","Weighted mode",4,-0.522571648613826,0.249605082156756,0.127339905706687,-1.01179760964107,-0.0333456875865837,0.59299361423714,0.363564844138613,0.967204151323164,0.509359622826748
"2967_8_VCAM1_VCAM_1","ieu-a-8","Coronary heart disease","VCAM1","MR Egger",4,0.847165134655033,0.24841433610452,0.0762761467888281,0.360273035890174,1.33405723341989,2.3330236605095,1.43372081836417,3.79641512544083,0.305104587155312
"2967_8_VCAM1_VCAM_1","ieu-a-8","Coronary heart disease","VCAM1","Weighted median",4,0.347895673965945,0.114611937397632,0.00240198803805695,0.123256276666585,0.572535071265305,1.41608450755292,1.13117427737732,1.77275542119007,0.0096079521522278
"2967_8_VCAM1_VCAM_1","ieu-a-8","Coronary heart disease","VCAM1","Inverse variance weighted",4,0.378367648864056,0.115607788269397,0.00106466686197138,0.151776383856039,0.604958913872074,1.45989957464398,1.16389994051336,1.83117697136887,0.00425866744788552
"2967_8_VCAM1_VCAM_1","ieu-a-8","Coronary heart disease","VCAM1","Simple mode",4,0.149067109379979,0.260365600353268,0.607056266638646,-0.361249467312426,0.659383686072384,1.16075088386745,0.696805146675379,1.93360026232234,2.42822506655458
"2967_8_VCAM1_VCAM_1","ieu-a-8","Coronary heart disease","VCAM1","Weighted mode",4,0.528723455488413,0.118506111483426,0.0209678239614582,0.296451476980899,0.760995433995928,1.69676492957666,1.34507729120265,2.14040579308801,0.0838712958458328
"3042_7_MB_Myoglobin","ieu-a-8","Coronary heart disease","MB","MR Egger",3,1.12106027862376,0.609033893103678,0.316819195759253,-0.0726461518594443,2.31476670910697,3.06810552603912,0.929929825754787,10.122561141935,0.950457587277759
"3042_7_MB_Myoglobin","ieu-a-8","Coronary heart disease","MB","Weighted median",3,0.391139559614399,0.151706016381957,0.00992954520543399,0.0937957675057624,0.688483351723035,1.47866486091174,1.0983354072296,1.99069405985021,0.029788635616302
"3042_7_MB_Myoglobin","ieu-a-8","Coronary heart disease","MB","Inverse variance weighted",3,0.361500238437556,0.132272841823138,0.00627624042648018,0.102245468464205,0.620755008410906,1.43548136425695,1.10765533281332,1.86033207811611,0.0188287212794405
"3042_7_MB_Myoglobin","ieu-a-8","Coronary heart disease","MB","Simple mode",3,0.353061359830044,0.22729836953837,0.260564220724932,-0.092443444465162,0.798566164125249,1.42341848147016,0.911700771231168,2.22235215470391,0.781692662174796
"3042_7_MB_Myoglobin","ieu-a-8","Coronary heart disease","MB","Weighted mode",3,0.433150537435909,0.166013433691554,0.120840025209322,0.107764207400463,0.758536867471356,1.54210834826489,1.11378509213964,2.13514992665221,0.362520075627966
"3448_13_INSR_IR","ieu-a-8","Coronary heart disease","INSR","MR Egger",10,-0.237268667594425,0.0601625432896848,0.0042730734141747,-0.355187252442208,-0.119350082746643,0.788779340099279,0.701042159060943,0.887497048966163,0.042730734141747
"3448_13_INSR_IR","ieu-a-8","Coronary heart disease","INSR","Weighted median",10,-0.208015261108224,0.0431236303911867,1.40922517995902e-06,-0.29253757667495,-0.123492945541498,0.812194641627033,0.746367198511326,0.883827876149162,1.40922517995902e-05
"3448_13_INSR_IR","ieu-a-8","Coronary heart disease","INSR","Inverse variance weighted",10,-0.200985324256583,0.0384082056402395,1.66893955899174e-07,-0.276265407311453,-0.125705241201714,0.817924435114923,0.758611562984815,0.881874748818529,1.66893955899174e-06
"3448_13_INSR_IR","ieu-a-8","Coronary heart disease","INSR","Simple mode",10,-0.260789761359207,0.107136990477098,0.0377235921391496,-0.470778262694319,-0.0508012600240948,0.770442879453159,0.624516041564032,0.950467547660608,0.377235921391496
"3448_13_INSR_IR","ieu-a-8","Coronary heart disease","INSR","Weighted mode",10,-0.215063750648592,0.0446781072671516,0.000955412333552438,-0.302632840892209,-0.127494660404974,0.806490024276315,0.73887032954554,0.880298116257115,0.00955412333552438
"3459_49_PDGFRB_PDGF_Rb","ieu-a-8","Coronary heart disease","PDGFRB","MR Egger",4,-0.0330576858384004,0.0432059133575875,0.524155855900334,-0.117741276019272,0.0516259043424711,0.967482747925824,0.888926009341384,1.05298175292184,2.09662342360134
"3459_49_PDGFRB_PDGF_Rb","ieu-a-8","Coronary heart disease","PDGFRB","Weighted median",4,-0.0506541505616544,0.0202624660160849,0.0124228163846253,-0.0903685839531808,-0.0109397171701281,0.950607380715742,0.913594386975062,0.989119903925056,0.0496912655385012
"3459_49_PDGFRB_PDGF_Rb","ieu-a-8","Coronary heart disease","PDGFRB","Inverse variance weighted",4,-0.0563402626619091,0.0183523432671508,0.00214114669439747,-0.0923108554655246,-0.0203696698582935,0.945217458957507,0.911821660738526,0.979836390368761,0.00856458677758988
"3459_49_PDGFRB_PDGF_Rb","ieu-a-8","Coronary heart disease","PDGFRB","Simple mode",4,-0.0535053933877615,0.0264992732139444,0.13677148590467,-0.105443968887093,-0.00156681788843034,0.947900828593289,0.899924895227572,0.9984344089299,0.54708594361868
"3459_49_PDGFRB_PDGF_Rb","ieu-a-8","Coronary heart disease","PDGFRB","Weighted mode",4,-0.0497137712811547,0.0246886547686806,0.137500150099155,-0.0981035346277687,-0.0013240079345407,0.951501732649564,0.906555039056361,0.998676868177262,0.55000060039662
"3651_50_KDR_VEGF_sR2","ieu-a-8","Coronary heart disease","KDR","MR Egger",5,-0.154310325165761,0.146240301025534,0.368807673097076,-0.440941315175808,0.132320664844286,0.857006029203545,0.643430465068742,1.14147429126279,1.84403836548538
"3651_50_KDR_VEGF_sR2","ieu-a-8","Coronary heart disease","KDR","Weighted median",5,-0.221913185712328,0.0495083160592526,7.38284315231485e-06,-0.318949485188463,-0.124876886236193,0.800984898249724,0.726912268215139,0.882605556788097,3.69142157615742e-05
"3651_50_KDR_VEGF_sR2","ieu-a-8","Coronary heart disease","KDR","Inverse variance weighted",5,-0.19628767659588,0.0560632482925241,0.000463198132809163,-0.306171643249227,-0.0864037099425325,0.821775795007453,0.736260234510921,0.917223864071277,0.00231599066404581
"3651_50_KDR_VEGF_sR2","ieu-a-8","Coronary heart disease","KDR","Simple mode",5,-0.191396807913375,0.0943286393150357,0.112335063251054,-0.376280940970845,-0.0065126748559054,0.825804837234097,0.68640946540975,0.993508486646734,0.56167531625527
"3651_50_KDR_VEGF_sR2","ieu-a-8","Coronary heart disease","KDR","Weighted mode",5,-0.222805640059883,0.051332796733012,0.012248944628194,-0.323417921656586,-0.122193358463179,0.800270374682213,0.723671353230664,0.884977234120082,0.06124472314097
"4801_13_LPO_PERL","ieu-a-8","Coronary heart disease","LPO","MR Egger",9,0.131946641574394,0.0776964803663562,0.133270972763783,-0.0203384599436644,0.284231743092452,1.14104743314828,0.979866971456069,1.32874082158269,1.19943875487405
"4801_13_LPO_PERL","ieu-a-8","Coronary heart disease","LPO","Weighted median",9,0.147385577706898,0.0547530850953125,0.00710627890419604,0.0400695309200849,0.25470162449371,1.1588006846121,1.04088314523914,1.29007663617127,0.0639565101377644
"4801_13_LPO_PERL","ieu-a-8","Coronary heart disease","LPO","Inverse variance weighted",9,0.133006690190157,0.0451824128065277,0.00324239498355905,0.0444491610893629,0.221564219290952,1.14225764022615,1.04545182572745,1.24802739308159,0.0291815548520315
"4801_13_LPO_PERL","ieu-a-8","Coronary heart disease","LPO","Simple mode",9,0.0975931012737031,0.0984706706673002,0.350668468041487,-0.0954094132342052,0.290595615781612,1.1025140822506,0.909000701357812,1.33722372242967,3.15601621237338
"4801_13_LPO_PERL","ieu-a-8","Coronary heart disease","LPO","Weighted mode",9,0.134795628311864,0.0533464240758722,0.0354316753557292,0.0302366371231545,0.239354619500574,1.14430289733732,1.0306984066035,1.27042897560073,0.318885078201563
"4842_62_GPC3_Glypican_3","ieu-a-8","Coronary heart disease","GPC3","MR Egger",6,-0.592926161057416,0.217754508763725,0.0528278633451643,-1.01972499823432,-0.166127323880514,0.552707604698875,0.360694118054743,0.846938391841487,0.316967180070986
"4842_62_GPC3_Glypican_3","ieu-a-8","Coronary heart disease","GPC3","Weighted median",6,-0.424721117486039,0.10294880941363,3.69839562792156e-05,-0.626500783936754,-0.222941451035325,0.653952135517061,0.53445871926235,0.800161696562017,0.000221903737675294
"4842_62_GPC3_Glypican_3","ieu-a-8","Coronary heart disease","GPC3","Inverse variance weighted",6,-0.351455197532456,0.110383353477549,0.00145279562398202,-0.567806570348451,-0.135103824716461,0.703663375111316,0.566767240369916,0.873625203090215,0.00871677374389212
"4842_62_GPC3_Glypican_3","ieu-a-8","Coronary heart disease","GPC3","Simple mode",6,-0.384039742732727,0.178571321249576,0.0841786031434676,-0.734039532381896,-0.0340399530835567,0.681104357693196,0.479966229683194,0.966532887896852,0.505071618860806
"4842_62_GPC3_Glypican_3","ieu-a-8","Coronary heart disease","GPC3","Weighted mode",6,-0.452979519392468,0.108007273988117,0.00853901867665966,-0.664673776409177,-0.241285262375759,0.635731153653339,0.514441323231447,0.785617487309774,0.051234112059958
"4992_49_GRN_GRN","ieu-a-8","Coronary heart disease","GRN","MR Egger",7,0.204978033001853,0.0645569410185373,0.0246719613765657,0.0784464286055197,0.331509637398186,1.22749810021852,1.08160541050008,1.3930695717798,0.17270372963596
"4992_49_GRN_GRN","ieu-a-8","Coronary heart disease","GRN","Weighted median",7,0.15728965705811,0.0501452938784878,0.00170873481298597,0.0590048810562734,0.255574433059946,1.1703345604752,1.06078041845644,1.29120311764025,0.0119611436909018
"4992_49_GRN_GRN","ieu-a-8","Coronary heart disease","GRN","Inverse variance weighted",7,0.128563227624503,0.0416944734203822,0.00204608835074029,0.0468420597205535,0.210284395528452,1.13719332105046,1.04795648146873,1.23402896237572,0.014322618455182
"4992_49_GRN_GRN","ieu-a-8","Coronary heart disease","GRN","Simple mode",7,0.0635666546833343,0.106287675100345,0.571666624928366,-0.144757188513343,0.271890497880011,1.06563051269868,0.865232355961528,1.31244327812094,4.00166637449856
"4992_49_GRN_GRN","ieu-a-8","Coronary heart disease","GRN","Weighted mode",7,0.197541433825909,0.0540701748849051,0.010662657404953,0.091563891051495,0.303518976600323,1.21840354704425,1.0958867918153,1.35461729672915,0.074638601834671
"5088_175_IL23R_IL_23_R","ieu-a-8","Coronary heart disease","IL23R","MR Egger",3,0.219093592636212,0.157902850300481,0.397562817964819,-0.0903959939527305,0.528583179225155,1.24494778918063,0.913569345696519,1.69652693042592,1.19268845389446
"5088_175_IL23R_IL_23_R","ieu-a-8","Coronary heart disease","IL23R","Weighted median",3,0.160939790993182,0.0672782430905992,0.016749899045249,0.029074434535608,0.292805147450757,1.17461424432772,1.0295012220686,1.34018162718184,0.050249697135747
"5088_175_IL23R_IL_23_R","ieu-a-8","Coronary heart disease","IL23R","Inverse variance weighted",3,0.16040875889408,0.0657615716238537,0.0147178781703893,0.0315160785113264,0.289301439276833,1.17399065204833,1.03201796877485,1.33549423827674,0.0441536345111679
"5088_175_IL23R_IL_23_R","ieu-a-8","Coronary heart disease","IL23R","Simple mode",3,0.0540497822405282,0.111821388741309,0.676582919916047,-0.165120139692437,0.273219704173493,1.05553714785133,0.847791844517899,1.31418894590534,2.02974875974814
"5088_175_IL23R_IL_23_R","ieu-a-8","Coronary heart disease","IL23R","Weighted mode",3,0.170245861565346,0.0711909467566333,0.139249290495665,0.0307116059223449,0.309780117208348,1.18559630805406,1.03118807246681,1.3631253533692,0.417747871486995
"5691_2_CRISPLD2_CRLD2","ieu-a-8","Coronary heart disease","CRISPLD2","MR Egger",4,0.212631102573317,0.125332862414611,0.231876174291226,-0.0330213077593201,0.458283512905954,1.23692826741453,0.967517943729911,1.58135727470932,0.927504697164904
"5691_2_CRISPLD2_CRLD2","ieu-a-8","Coronary heart disease","CRISPLD2","Weighted median",4,0.179503903869278,0.0718345045568,0.0124595803309743,0.0387082749379502,0.320299532800606,1.19662357552038,1.03946720078106,1.37754032105605,0.0498383213238972
"5691_2_CRISPLD2_CRLD2","ieu-a-8","Coronary heart disease","CRISPLD2","Inverse variance weighted",4,0.175633402665541,0.0652570946717443,0.00711513288730184,0.0477294971089223,0.30353730822216,1.1920009941551,1.04888689001037,1.35464212928878,0.0284605315492074
"5691_2_CRISPLD2_CRLD2","ieu-a-8","Coronary heart disease","CRISPLD2","Simple mode",4,0.113363481997858,0.133380398654057,0.457815440685916,-0.148062099364094,0.374789063359811,1.12003897297182,0.862377560181108,1.45468453598481,1.83126176274366
"5691_2_CRISPLD2_CRLD2","ieu-a-8","Coronary heart disease","CRISPLD2","Weighted mode",4,0.184653844538616,0.0717669318439057,0.0822807941992659,0.0439906581245609,0.325317030952671,1.20280201157207,1.04497259283905,1.38446949609583,0.329123176797064
"6304_8_C1QTNF1_C1QT1","ieu-a-8","Coronary heart disease","C1QTNF1","MR Egger",6,0.275540363396913,0.079998616103234,0.0261901976184422,0.118743075834574,0.432337650959251,1.31724227209847,1.12608056380981,1.54085529860561,0.157141185710653
"6304_8_C1QTNF1_C1QT1","ieu-a-8","Coronary heart disease","C1QTNF1","Weighted median",6,0.231838290934384,0.0556622567163773,3.11230203017783e-05,0.122740267770285,0.340936314098484,1.26091581082349,1.13059073195719,1.40626367884012,0.00018673812181067
"6304_8_C1QTNF1_C1QT1","ieu-a-8","Coronary heart disease","C1QTNF1","Inverse variance weighted",6,0.174452109347345,0.0481700848137856,0.000292802327571353,0.0800387431123252,0.268865475582365,1.19059372270924,1.08332903840053,1.30847910681645,0.00175681396542812
"6304_8_C1QTNF1_C1QT1","ieu-a-8","Coronary heart disease","C1QTNF1","Simple mode",6,0.0448594647117633,0.113614547277157,0.709242308408946,-0.177825047951465,0.267543977374992,1.04588086641105,0.837088861089669,1.30675109605544,4.25545385045368
"6304_8_C1QTNF1_C1QT1","ieu-a-8","Coronary heart disease","C1QTNF1","Weighted mode",6,0.22591603435452,0.0604740790312247,0.0134906081094402,0.10738683945332,0.344445229255721,1.25347041240717,1.11336486464104,1.41120680621331,0.0809436486566412
