"id.exposure","id.outcome","outcome","exposure","method","nsnp","b","se","pval","lo_ci","up_ci","or","or_lci95","or_uci95","adjust.p"
"11239_49_TMPRSS6_TMPS6","ieu-a-8","Coronary heart disease","TMPRSS6","Inverse variance weighted",4,-0.141842235924207,0.0419563622358993,0.000722991647374563,-0.22407670590657,-0.0596077659418446,0.867758146749481,0.799253824528792,0.942133998162642,0.00289196658949825
"11239_49_TMPRSS6_TMPS6","ieu-a-8","Coronary heart disease","TMPRSS6","Simple mode",4,-0.17593646086665,0.0616621387752282,0.0649364090093863,-0.296794252866098,-0.055078668867203,0.838671270089826,0.743196907266151,0.946410691967792,0.259745636037545
"11239_49_TMPRSS6_TMPS6","ieu-a-8","Coronary heart disease","TMPRSS6","Weighted mode",4,-0.162636987319707,0.0473727759357681,0.0414431418940768,-0.255487628153813,-0.0697863464856018,0.849899656774625,0.774538718975142,0.932593050404764,0.165772567576307
"11440_58_SOCS3_SOCS_3","ieu-a-8","Coronary heart disease","SOCS3","MR Egger",6,-0.226218412219347,0.116186279500217,0.123376831306589,-0.453943520039772,0.001506695601078,0.797543889310422,0.635118603706415,1.00150783123718,0.740260987839534
"11440_58_SOCS3_SOCS_3","ieu-a-8","Coronary heart disease","SOCS3","Weighted median",6,-0.166481431231172,0.0579940388771903,0.00409609951767374,-0.280149747430465,-0.0528131150318788,0.84663853782477,0.755670573255991,0.948557267013285,0.0245765971060424
"11440_58_SOCS3_SOCS_3","ieu-a-8","Coronary heart disease","SOCS3","Inverse variance weighted",6,-0.149832902641278,0.0712333585360026,0.0354300137627761,-0.289450285371843,-0.0102155199107123,0.86085181047136,0.748675012085551,0.989836481289075,0.212580082576657
"11440_58_SOCS3_SOCS_3","ieu-a-8","Coronary heart disease","SOCS3","Simple mode",6,-0.121430235464075,0.165536719920752,0.496152367864358,-0.44588220650875,0.2030217355806,0.8856528383529,0.640259185984748,1.22509909619826,2.97691420718615
"11440_58_SOCS3_SOCS_3","ieu-a-8","Coronary heart disease","SOCS3","Weighted mode",6,-0.171720621675767,0.0612089225336526,0.0377486725012703,-0.291690109841726,-0.0517511335098079,0.842214436761183,0.746999988053673,0.949565152386576,0.226492035007622
"11649_3_SMAP1_SMAP1","ieu-a-8","Coronary heart disease","SMAP1","MR Egger",5,0.0950649627829585,0.0769558449913872,0.30463335648563,-0.0557684934001604,0.245898418966077,1.09973029434606,0.945758059780947,1.27876966819885,1.52316678242815
"11649_3_SMAP1_SMAP1","ieu-a-8","Coronary heart disease","SMAP1","Weighted median",5,0.103553040815681,0.0567852141444823,0.0682138339874234,-0.00774597890750477,0.214852060538866,1.10910461961866,0.992283943876848,1.23967848603234,0.341069169937117
"11649_3_SMAP1_SMAP1","ieu-a-8","Coronary heart disease","SMAP1","Inverse variance weighted",5,0.106224401543669,0.0534231256840523,0.0467718989409484,0.00151507520292643,0.210933727884411,1.11207139904748,1.00151622350921,1.23483051751886,0.233859494704742
"11649_3_SMAP1_SMAP1","ieu-a-8","Coronary heart disease","SMAP1","Simple mode",5,0.0862863245856033,0.131689367385232,0.548091401217353,-0.171824835489451,0.344397484660658,1.09011841132686,0.842126670956072,1.41113943032423,2.74045700608677
"11649_3_SMAP1_SMAP1","ieu-a-8","Coronary heart disease","SMAP1","Weighted mode",5,0.103462779585174,0.0585144843600408,0.151765524817392,-0.0112256097605056,0.218151168930854,1.10900451498878,0.988837162292323,1.24377507355647,0.75882762408696
"12334_25_SHMT1_cSHMT","ieu-a-8","Coronary heart disease","SHMT1","MR Egger",3,-0.149317745030611,0.099001565229118,0.372726864012859,-0.343360812879682,0.0447253228184605,0.861295399082395,0.709382211140465,1.04574057938085,1.11818059203858
"12334_25_SHMT1_cSHMT","ieu-a-8","Coronary heart disease","SHMT1","Weighted median",3,-0.119904729514385,0.0473049695229606,0.0112538071656019,-0.212622469779388,-0.0271869892493826,0.887004938083044,0.808461298181379,0.973179250452123,0.0337614214968057
"12334_25_SHMT1_cSHMT","ieu-a-8","Coronary heart disease","SHMT1","Inverse variance weighted",3,-0.119803197266914,0.0459313483502154,0.00909904976417943,-0.209828640033337,-0.0297777545004922,0.887095002260057,0.810723159561329,0.970661234669271,0.0272971492925383
"12334_25_SHMT1_cSHMT","ieu-a-8","Coronary heart disease","SHMT1","Simple mode",3,-0.131068070386167,0.112019773911773,0.362542097551355,-0.350626827253242,0.0884906864809085,0.877158063870671,0.704246510430468,1.09252407731924,1.08762629265407
"12334_25_SHMT1_cSHMT","ieu-a-8","Coronary heart disease","SHMT1","Weighted mode",3,-0.120032154986316,0.0456538930301218,0.11931966774626,-0.209513785325354,-0.0305505246472769,0.88689191826116,0.810978459754112,0.969911426396515,0.35795900323878
"12630_8_ARFIP2_ARFP2","ieu-a-8","Coronary heart disease","ARFIP2","MR Egger",6,0.400650725938321,0.801657162851036,0.643472966410688,-1.17059731324971,1.97189876512635,1.49279578258827,0.310181610335016,7.18430485323248,3.86083779846413
"12630_8_ARFIP2_ARFP2","ieu-a-8","Coronary heart disease","ARFIP2","Weighted median",6,0.356497372177822,0.14383805107691,0.0131949578268006,0.0745747920670783,0.638419952288565,1.4283177771486,1.07742592342079,1.89348671511589,0.0791697469608036
"12630_8_ARFIP2_ARFP2","ieu-a-8","Coronary heart disease","ARFIP2","Inverse variance weighted",6,0.351491272206519,0.117159967542686,0.00269893602693244,0.121857735822854,0.581124808590184,1.42118534329936,1.12959338967471,1.788048512386,0.0161936161615946
"12630_8_ARFIP2_ARFP2","ieu-a-8","Coronary heart disease","ARFIP2","Simple mode",6,0.323035615937125,0.213533496467395,0.190738795517475,-0.0954900371389688,0.741561269013218,1.38131454684159,0.908927417126106,2.09921038948204,1.14443277310485
"12630_8_ARFIP2_ARFP2","ieu-a-8","Coronary heart disease","ARFIP2","Weighted mode",6,0.335104749201412,0.18234292796737,0.125506688817389,-0.0222873896146339,0.692496888017458,1.39808682603109,0.977959139360965,1.99869983770377,0.753040132904334
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","MR Egger",3,0.369250352250564,0.185960076673855,0.297005759418042,0.00476860196980761,0.733732102531321,1.44664973035901,1.0047799898464,2.08283949073041,0.891017278254126
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Weighted median",3,0.289085531254609,0.0761080849051013,0.000145659551602564,0.13991368484061,0.438257377668608,1.3352059254827,1.15017451707576,1.55000379244769,0.000436978654807692
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Inverse variance weighted",3,0.292556360181281,0.0907190324588382,0.00126033406480517,0.114747056561958,0.470365663800604,1.33984824852611,1.12158970293351,1.60057936015566,0.00378100219441551
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Simple mode",3,0.235805377893462,0.14996644800019,0.256485997013321,-0.0581288601869105,0.529739615973834,1.26592790863376,0.943528356362486,1.69848999137252,0.769457991039963
"12761_12_APBB2_APBB2","ieu-a-8","Coronary heart disease","APBB2","Weighted mode",3,0.295646947497817,0.0842931439271734,0.0725542069915344,0.130432385400557,0.460861509595077,1.34399557206067,1.1393209025627,1.58543926794961,0.217662620974603
"13242_134_SHANK3_SHAN3","ieu-a-8","Coronary heart disease","SHANK3","MR Egger",7,0.0791382417063409,0.102671685440112,0.475657634730173,-0.122098261756279,0.280374745168961,1.08235393818376,0.885061396542449,1.32362574176029,3.32960344311121
"13242_134_SHANK3_SHAN3","ieu-a-8","Coronary heart disease","SHANK3","Weighted median",7,0.112724396004573,0.0521822472777335,0.0307567372468335,0.010447191340215,0.21500160066893,1.11932340043281,1.01050195378209,1.23986388157607,0.215297160727835
"13242_134_SHANK3_SHAN3","ieu-a-8","Coronary heart disease","SHANK3","Inverse variance weighted",7,0.181837386848733,0.0754805550901564,0.0159935517698274,0.0338954988720264,0.329779274825439,1.19941913669536,1.03447649711862,1.39066114066203,0.111954862388792
"13242_134_SHANK3_SHAN3","ieu-a-8","Coronary heart disease","SHANK3","Simple mode",7,0.107500890580134,0.16111507682734,0.529435510790789,-0.208284660001452,0.42328644116172,1.11349185239982,0.81197586675967,1.52697162085453,3.70604857553552
"13242_134_SHANK3_SHAN3","ieu-a-8","Coronary heart disease","SHANK3","Weighted mode",7,0.115613551103134,0.0563176896805465,0.085898674940436,0.00523087932926329,0.225996222877006,1.12256197546213,1.00524458426441,1.25357093037766,0.601290724583052
"13947_371_NUDT12_NUD12","ieu-a-8","Coronary heart disease","NUDT12","MR Egger",4,-0.0780132860229398,0.0561809624743864,0.299382545409135,-0.188127972472737,0.0321014004268576,0.924952137526586,0.828508674144453,1.03262220832927,1.19753018163654
"13947_371_NUDT12_NUD12","ieu-a-8","Coronary heart disease","NUDT12","Weighted median",4,-0.0785192401578499,0.0374697959617547,0.0361235285795568,-0.151960040242889,-0.00507844007281069,0.924484272537104,0.859022606390001,0.994934433402366,0.144494114318227
"13947_371_NUDT12_NUD12","ieu-a-8","Coronary heart disease","NUDT12","Inverse variance weighted",4,-0.0728578813498862,0.0362409581444889,0.0443916161799712,-0.143890159313084,-0.00182560338668798,0.92973295302925,0.865982862987893,0.998176062013567,0.177566464719885
"13947_371_NUDT12_NUD12","ieu-a-8","Coronary heart disease","NUDT12","Simple mode",4,-0.118181370070933,0.0983375536902833,0.315661007421164,-0.310922975303888,0.0745602351620222,0.888534884364507,0.732770315106538,1.07741023954807,1.26264402968466
"13947_371_NUDT12_NUD12","ieu-a-8","Coronary heart disease","NUDT12","Weighted mode",4,-0.0780457226776581,0.0393558471160401,0.141632982586591,-0.155183183025097,-0.000908262330219553,0.924922135660053,0.856258311128729,0.999092150015162,0.566531930346364
"14007_22_PAPSS1_PAPS1","ieu-a-8","Coronary heart disease","PAPSS1","MR Egger",3,0.412541593180756,0.264602808343106,0.363066418988941,-0.106079911171732,0.931163097533245,1.51065237383823,0.899352776870106,2.53745877399194,1.08919925696682
"14007_22_PAPSS1_PAPS1","ieu-a-8","Coronary heart disease","PAPSS1","Weighted median",3,0.218987463356774,0.105362652101847,0.0376710241214011,0.0124766652371542,0.425498261476394,1.24481567077976,1.01255482353828,1.5303527455472,0.113013072364203
"14007_22_PAPSS1_PAPS1","ieu-a-8","Coronary heart disease","PAPSS1","Inverse variance weighted",3,0.217878340706364,0.0969822396235296,0.0246668941946227,0.0277931510442463,0.407963530368482,1.24343578289762,1.02818298384721,1.50375231887712,0.0740006825838681
"14007_22_PAPSS1_PAPS1","ieu-a-8","Coronary heart disease","PAPSS1","Simple mode",3,0.0589329727570784,0.172711414461629,0.765450189697753,-0.279581399587715,0.397447345101872,1.06070414228321,0.756100179067334,1.48802144028663,2.29635056909326
"14007_22_PAPSS1_PAPS1","ieu-a-8","Coronary heart disease","PAPSS1","Weighted mode",3,0.262018754143424,0.112129566206478,0.14447801586814,0.0422448043787265,0.481792703908122,1.29955091416508,1.04314981513817,1.61897414350171,0.43343404760442
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","MR Egger",3,-0.360670734692949,0.265710408190573,0.404216833276866,-0.881463134746473,0.160121665360574,0.697208527256671,0.414176472150818,1.17365365530084,1.2126504998306
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Weighted median",3,-0.229389056126699,0.0654981793633694,0.000461397872213443,-0.357765487678903,-0.101012624574495,0.79501916625091,0.699237035480586,0.903921621187986,0.00138419361664033
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Inverse variance weighted",3,-0.231640472709232,0.0655281645813347,0.000407812583055418,-0.360075675288648,-0.103205270129816,0.793231260332321,0.697623531211331,0.901941812765192,0.00122343774916625
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Simple mode",3,-0.241017673092811,0.0852070531453898,0.105561132162051,-0.408023497257775,-0.0740118489278473,0.785827738259071,0.664963253825844,0.928660690142584,0.316683396486153
"14012_17_DHX58_LGP2","ieu-a-8","Coronary heart disease","DHX58","Weighted mode",3,-0.230820432747869,0.0775794131421359,0.0968349756839486,-0.382876082506455,-0.0787647829892824,0.793882008447658,0.681897393066557,0.924257299918101,0.290504927051846
"14101_2_CNTFR_CNTFR_alpha","ieu-a-8","Coronary heart disease","CNTFR","MR Egger",4,-0.0204999831285074,0.226371550699664,0.93609599526206,-0.464188222499848,0.423188256242833,0.979708713003666,0.628645218156191,1.52682170262977,3.74438398104824
"14101_2_CNTFR_CNTFR_alpha","ieu-a-8","Coronary heart disease","CNTFR","Weighted median",4,-0.19034329432041,0.123442222649672,0.123082674892844,-0.432290050713768,0.0516034620729471,0.826675292292869,0.649021100348218,1.0529581218867,0.492330699571376
"14101_2_CNTFR_CNTFR_alpha","ieu-a-8","Coronary heart disease","CNTFR","Inverse variance weighted",4,-0.238331811025106,0.117216823156096,0.0420266642428847,-0.468076784411054,-0.00858683763915796,0.787941200136038,0.626205438995671,0.991449923953968,0.168106656971539
"14101_2_CNTFR_CNTFR_alpha","ieu-a-8","Coronary heart disease","CNTFR","Simple mode",4,-0.185998450231391,0.195088407941083,0.410720911625937,-0.568371729795914,0.196374829333131,0.830274881714884,0.566447017006661,1.21698298077287,1.64288364650375
"14101_2_CNTFR_CNTFR_alpha","ieu-a-8","Coronary heart disease","CNTFR","Weighted mode",4,-0.179758647408532,0.134153941428696,0.2727163571865,-0.442700372608775,0.083183077791712,0.835471830371023,0.642299628821113,1.08674074843333,1.090865428746
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","MR Egger",4,-1.12907776874809,0.846043373541855,0.313677504372241,-2.78732278089013,0.529167243393941,0.323331305200555,0.0615858722775532,1.69751810044263,1.25471001748896
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Weighted median",4,-0.385265639081326,0.132687400382633,0.00368947948263359,-0.645332943831287,-0.125198334331364,0.680269905928274,0.524487888026304,0.882321890507516,0.0147579179305344
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Inverse variance weighted",4,-0.341236590655062,0.115184931622,0.00305141218713306,-0.566999056634182,-0.115474124675942,0.710890698212771,0.5672250975274,0.890943625393848,0.0122056487485322
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Simple mode",4,-0.394764974810774,0.181863739507493,0.118382256017488,-0.751217904245459,-0.038312045376088,0.673838389635006,0.471791605697309,0.962412577635414,0.473529024069952
"15364_101_APOC1_Apo_C_I","ieu-a-8","Coronary heart disease","APOC1","Weighted mode",4,-0.40292250569641,0.168944762833696,0.097183983921613,-0.734054240850453,-0.0717907705423665,0.66836389171106,0.479959170166914,0.930725610655178,0.388735935686452
"15385_116_FABP2_FABP2","ieu-a-8","Coronary heart disease","FABP2","MR Egger",5,-0.142711623405594,0.0987494911786117,0.244160535172577,-0.336260626115673,0.0508373793044845,0.867004056525623,0.714436880640444,1.05215177771623,1.22080267586288
"15385_116_FABP2_FABP2","ieu-a-8","Coronary heart disease","FABP2","Weighted median",5,-0.1111206447021,0.0582672346843698,0.0565094136993079,-0.225324424683465,0.00308313527926481,0.894830785822988,0.798257202405785,1.00308789302918,0.282547068496539
"15385_116_FABP2_FABP2","ieu-a-8","Coronary heart disease","FABP2","Inverse variance weighted",5,-0.112379322938591,0.052289902404614,0.0316217851250082,-0.214867531651634,-0.0098911142255472,0.893705190317418,0.806648288466648,0.990157641961346,0.158108925625041
"15385_116_FABP2_FABP2","ieu-a-8","Coronary heart disease","FABP2","Simple mode",5,-0.143687843302837,0.106381357326447,0.248149708163958,-0.352195303662673,0.0648196170569993,0.866158082909975,0.703142782204551,1.06696654445929,1.24074854081979
"15385_116_FABP2_FABP2","ieu-a-8","Coronary heart disease","FABP2","Weighted mode",5,-0.0766720735931007,0.0643244224716054,0.299159734372214,-0.202747941637447,0.0494037944512459,0.926193527127935,0.816484017115183,1.05064450952096,1.49579867186107
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","MR Egger",6,0.0307618498589322,0.0345543913470047,0.423640903162935,-0.0369647571811969,0.0984884568990614,1.03123988471654,0.963710098610953,1.10350166648975,2.54184541897761
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Weighted median",6,0.0615846925254485,0.0273117802140968,0.0241410791185493,0.00805360330581879,0.115115781745078,1.0635205649572,1.00808612080465,1.12200333755618,0.144846474711296
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Inverse variance weighted",6,0.0669675414863497,0.0251650741461204,0.00778788111150316,0.0176439961599537,0.116291086812746,1.069260770996,1.01780057097309,1.1233228090036,0.046727286669019
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Simple mode",6,0.0482494600054851,0.0404196545520029,0.286132860563176,-0.0309730629164406,0.127471982927411,1.04943241408972,0.969501688272279,1.13595304171649,1.71679716337906
"15395_15_GSTM1_GST_M1_1","ieu-a-8","Coronary heart disease","GSTM1","Weighted mode",6,0.0627768101690107,0.0264797761441838,0.0638935918537928,0.0108764489264105,0.114677171411611,1.06478916259555,1.01093581252353,1.12151132320732,0.383361551122757
"15483_377_AGRN_Agrin","ieu-a-8","Coronary heart disease","AGRN","MR Egger",8,-0.00353175345616859,0.125372770360671,0.978440146886766,-0.249262383363083,0.242198876450746,0.996474475849454,0.779375451402248,1.27404754567637,7.82752117509413
"15483_377_AGRN_Agrin","ieu-a-8","Coronary heart disease","AGRN","Weighted median",8,-0.105385963170489,0.0674349345252167,0.118104363238316,-0.237558434839914,0.0267865084989358,0.89997709753001,0.788550810794353,1.02714849188047,0.944834905906528
"15483_377_AGRN_Agrin","ieu-a-8","Coronary heart disease","AGRN","Inverse variance weighted",8,-0.148389065277594,0.0698805208921054,0.0337146358753776,-0.285354886226121,-0.0114232443290677,0.862095638206311,0.751747422169006,0.988641753196807,0.269717087003021
"15483_377_AGRN_Agrin","ieu-a-8","Coronary heart disease","AGRN","Simple mode",8,-0.062805744382465,0.11932097995758,0.61489840537409,-0.296674865099321,0.171063376334391,0.939125886450223,0.743285641181952,1.18656594683903,4.91918724299272
"15483_377_AGRN_Agrin","ieu-a-8","Coronary heart disease","AGRN","Weighted mode",8,-0.0857865302600758,0.071638816033171,0.270088930510867,-0.226198609685091,0.0546255491649394,0.91779013073061,0.797559682856987,1.0561450662214,2.16071144408694
"15678_71_DKK2_DKK2","ieu-a-8","Coronary heart disease","DKK2","MR Egger",3,0.388183101079314,0.750019060721561,0.695950318856376,-1.08185425793494,1.85822046009357,1.47429970544326,0.338966411397139,6.41231564068896,2.08785095656913
"15678_71_DKK2_DKK2","ieu-a-8","Coronary heart disease","DKK2","Weighted median",3,0.179125466641605,0.094220205280423,0.0572841422979725,-0.00554613570802387,0.363797068991234,1.19617081428814,0.994469215709162,1.43878221100533,0.171852426893917
"15678_71_DKK2_DKK2","ieu-a-8","Coronary heart disease","DKK2","Inverse variance weighted",3,0.178801656747817,0.0856379542393005,0.0368087820380645,0.0109512664387884,0.346652047056846,1.19578354504801,1.01101145105571,1.4143245213637,0.110426346114193
"15678_71_DKK2_DKK2","ieu-a-8","Coronary heart disease","DKK2","Simple mode",3,0.204417615238556,0.112738036665908,0.211478839120603,-0.0165489366266242,0.425384167103735,1.22681038120172,0.983587244771159,1.53017815087107,0.634436517361809
"15678_71_DKK2_DKK2","ieu-a-8","Coronary heart disease","DKK2","Weighted mode",3,0.180609983666115,0.107331964412439,0.234457846932842,-0.0297606665822645,0.390980633914495,1.19794786893376,0.970677821390791,1.4784298817364,0.703373540798526
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","MR Egger",4,-0.238362248427264,0.118746138889491,0.182510076715811,-0.471104680650667,-0.00561981620386121,0.787917217617837,0.624312221581099,0.994395945423583,0.730040306863244
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Weighted median",4,-0.251181737379045,0.0604908856369614,3.29021184778471e-05,-0.369743873227489,-0.132619601530601,0.77788098865998,0.690911268850463,0.875798181039065,0.000131608473911388
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Inverse variance weighted",4,-0.245031922591916,0.0679960825736986,0.000313817902473112,-0.378304244436365,-0.111759600747466,0.782679552683107,0.685022054809269,0.894259210907877,0.00125527160989245
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Simple mode",4,-0.410728206426904,0.130075619418808,0.0509649704878619,-0.665676420487767,-0.155779992366041,0.663167151678003,0.513925780181209,0.855747440631691,0.203859881951448
"16288_17_EPHA4_EPHA4","ieu-a-8","Coronary heart disease","EPHA4","Weighted mode",4,-0.25867106349556,0.0616364139326778,0.0246830109084098,-0.379478434803608,-0.137863692187511,0.772076945570855,0.684218180554226,0.871217437395728,0.0987320436336392
"16317_20_DSG3_Desmoglein_3","ieu-a-8","Coronary heart disease","DSG3","MR Egger",5,0.138517811706264,0.30695361414256,0.68242222916474,-0.463111272013154,0.740146895425681,1.14857013938193,0.629322602619135,2.0962434204484,3.4121111458237
"16317_20_DSG3_Desmoglein_3","ieu-a-8","Coronary heart disease","DSG3","Weighted median",5,0.177786954977887,0.107714793936867,0.0988337172717446,-0.0333340411383721,0.388907951094146,1.19457079676137,0.967215415881819,1.47536873900431,0.494168586358723
"16317_20_DSG3_Desmoglein_3","ieu-a-8","Coronary heart disease","DSG3","Inverse variance weighted",5,0.182179974496939,0.0894427221348597,0.0416666832312798,0.00687223911261364,0.357487709881264,1.19983011327034,1.00689590713419,1.42973299475182,0.208333416156399
"16317_20_DSG3_Desmoglein_3","ieu-a-8","Coronary heart disease","DSG3","Simple mode",5,0.131095581208751,0.14396020220288,0.413999072001352,-0.151066415108894,0.413257577526396,1.14007674601787,0.859790593677004,1.5117343645876,2.06999536000676
"16317_20_DSG3_Desmoglein_3","ieu-a-8","Coronary heart disease","DSG3","Weighted mode",5,0.174692943824657,0.128215554034235,0.244711835029711,-0.0766095420824425,0.425995429731757,1.19088049325687,0.926251445219182,1.53111377751658,1.22355917514856
